timestamp,inlet_temperature,outlet_temperature,flow_rate,surface_area,pressure,fluid_density,heat_transfer_rate,heat_flux,reynolds_number,efficiency,operating_mode
2024-01-02 07:00:00,98.70177874444029,88.61322530349457,2.8324150698235844,2.5,105.72680790040407,-919.2433560352375,-109955.13570536359,-43982.05428214544,-66302134.53024921,-9397.230406461513,high_flow
2024-01-02 08:00:00,94.96588887617101,82.87713791956075,2.985691019414346,2.5,106.34366653948432,-770.8056889528248,-116458.29506762598,-46583.318027050394,-58604354.5929538,-9813.177471775041,high_flow
2024-01-02 09:00:00,92.83557297208425,80.57398014051911,2.9964001533611064,2.5,105.6790638523909,-688.8364314096003,-105940.50365267631,-42376.20146107052,-52560081.87714459,-9100.894467440956,high_flow
2024-01-02 10:00:00,96.51675162176993,85.46785893569145,3.0591756845640963,2.5,106.2452348390046,-831.7007567578736,-117676.43277290184,-47070.57310916074,-64790544.47749454,-9521.822317890636,high_flow
2024-01-02 11:00:00,92.31339561676783,79.2964677965021,3.2359177871428355,2.5,106.4768710225403,-669.0407509078422,-117966.24923054209,-47186.499692216836,-55130275.7526443,-9433.053502155784,high_flow
2024-01-02 12:00:00,95.01927734746005,84.8976635772785,3.0054784357280178,2.5,106.11195198088357,-772.8848936547246,-98418.65378544095,-39367.46151417638,-59151879.63085994,-8232.383366727981,high_flow
2024-01-02 13:00:00,90.492107792462,80.71066298453937,2.921106501784823,2.5,106.39030228523772,-600.9093280219331,-71871.80796104467,-28748.723184417868,-44698860.44741725,-6495.551956988156,high_flow
2024-01-02 14:00:00,91.52888057505713,80.16571482174389,2.974686009136928,2.5,105.83756492934131,-639.5192560306393,-90488.48607284515,-36195.39442913806,-48443428.3690911,-7939.5527119471035,high_flow
2024-01-02 15:00:00,94.31725302990748,82.24361575218374,2.8050451425387504,2.5,106.22148115944486,-745.6421257018229,-105707.94722318,-42283.178889272,-53261133.530655816,-9545.721502067165,high_flow
2024-01-02 16:00:00,95.10387033517212,82.51014846588535,2.9166541867194646,2.5,106.62773586001023,-776.1818506702407,-119344.31751495771,-47737.727005983084,-57648569.8571058,-10278.05028255749,high_flow
2024-01-02 17:00:00,93.6389518998397,83.30883690766198,2.948828851683646,2.5,106.39094408113144,-719.5203233081797,-91748.08588569077,-36699.23435427631,-54029723.71531264,-7936.879223657105,high_flow
2024-01-02 18:00:00,92.70089676798811,80.95752398573019,2.9404346374204344,2.5,106.00102694350022,-683.7197047132905,-98828.3848425058,-39531.35393700232,-51195258.55087739,-8662.994202381169,high_flow
2024-01-02 19:00:00,91.9335754574336,81.4346582896466,3.010616696325397,2.5,106.38027002862657,-654.7151302438283,-86626.66132307054,-34650.66452922822,-50193555.17518468,-7476.62038585256,high_flow
2024-01-02 20:00:00,89.15093270823314,78.91579313703825,2.9151254728932563,2.5,106.59141212791275,-551.6458069915584,-68898.62695924769,-27559.450783699074,-40950356.61961604,-6332.340428242472,high_flow
2024-01-02 21:00:00,90.21015787099479,79.05020508195526,3.110903103807086,2.5,105.16721274652811,-590.488942510355,-85814.33374875084,-34325.73349950033,-46777646.53976259,-7305.389258841306,high_flow
2024-01-02 22:00:00,90.24126148369038,79.4453497446023,2.999698033657538,2.5,106.72199452215986,-591.6368090118272,-80203.12196105822,-32081.24878442329,-45193173.48426497,-7077.279667428048,high_flow
2024-01-02 23:00:00,92.76151980843217,84.32766630932372,2.9990683276622376,2.5,105.91688188499465,-686.0219833223771,-72635.62368146115,-29054.24947258446,-52391943.30076421,-6234.47955597532,high_flow
2024-01-03 00:00:00,90.79258232801611,79.43918513730767,2.9669733058702707,2.5,106.2326757353797,-612.0518022934074,-86303.19536065315,-34521.27814426126,-46242566.989436075,-7653.667039821567,high_flow
2024-01-03 01:00:00,86.0120271479116,74.88791957220027,3.0144899110460375,2.5,106.5459498149802,-439.35813573869484,-61673.260858715046,-24669.30434348602,-33726604.65084541,-5681.913375265978,high_flow
2024-01-03 02:00:00,89.59514906363799,80.60839660149074,3.080133263266916,2.5,105.18147554311186,-567.8773222504511,-65800.02156923429,-26320.008627693715,-44541429.07979819,-5696.775149791645,high_flow
2024-01-03 03:00:00,87.56328265349904,77.68513915995968,2.909009038347695,2.5,105.42529664488467,-494.3239524753149,-59460.8728259101,-23784.34913036404,-36618187.121854916,-5576.360407476975,high_flow
2024-01-03 04:00:00,86.3451983127249,76.49649890567797,2.927457179784726,2.5,105.5413062017945,-451.0765806246664,-54440.10290485558,-21776.04116194223,-33626444.168655,-5144.605972870755,high_flow
2024-01-03 05:00:00,88.26870785687045,78.77816279430833,2.959893871261781,2.5,105.1922772230456,-519.660036507448,-61106.278990066996,-24442.511596026798,-39168376.726129375,-5587.127226182271,high_flow
2024-01-03 06:00:00,88.4360223060103,79.87782570963236,2.8521312462343626,2.5,106.34336832147827,-525.7005586522687,-53714.2390735865,-21485.6956294346,-38181066.8619108,-5088.368282984606,high_flow
2024-01-03 07:00:00,87.54928783778057,79.22981032438805,2.900702585949758,2.5,104.9326061827426,-493.82346861486593,-49885.026123473785,-19954.010449389512,-36476658.061369605,-4692.411184517809,high_flow
2024-01-03 08:00:00,83.30675456975445,74.45411731791442,2.9303790398930682,2.5,104.96184137828565,-345.9661225628754,-37568.968080919934,-15027.587232367974,-25816507.37979355,-3674.965484256518,high_flow
2024-01-03 09:00:00,83.6527415503685,73.70973681755204,3.0602806738330726,2.5,105.21415673141416,-357.73567660881736,-45565.94523396702,-18226.378093586805,-27878129.29765042,-4251.614667477101,high_flow
2024-01-03 10:00:00,84.20897278038593,74.997538164988,2.9934121339494646,2.5,104.37716443521403,-376.764573299724,-43487.36287951034,-17394.94515180414,-28719487.717644706,-4120.382945256266,high_flow
2024-01-03 11:00:00,84.76393376803334,76.56322449841412,2.9803091838186515,2.5,104.64081971681287,-395.88198150507714,-40502.11440555802,-16200.845762223209,-30044651.494578224,-3830.3011572801915,high_flow
2024-01-03 12:00:00,81.11384791095595,71.86097642720965,3.0393210353895075,2.5,104.85217521358481,-272.56074548168584,-32086.004378118127,-12834.401751247251,-21095022.773683887,-3108.4227187499478,high_flow
2024-01-03 13:00:00,80.9550415221724,75.40580084389677,2.9332694414451077,2.5,104.37640729952429,-267.32478095536516,-18214.781362214944,-7285.912544885978,-19967849.365101464,-1832.157009008529,high_flow
2024-01-03 14:00:00,78.36453076941885,68.8942386654764,2.978330863698715,2.5,104.34037482766033,-183.43785542295032,-21658.30698440153,-8663.322793760612,-13912398.878386544,-2217.7830115786046,high_flow
2024-01-03 15:00:00,77.4341831208742,70.92115534017877,2.9207509357989037,2.5,103.96172448955922,-154.01195963483815,-12263.971312406155,-4905.588524962462,-11454841.536216862,-1295.0837564302662,high_flow
2024-01-03 16:00:00,80.7014779521574,72.87218391785117,2.948918193441205,2.5,103.30382677801,-258.9869780896916,-25030.094005015228,-10012.03760200609,-19448260.694914978,-2513.56674977796,high_flow
2024-01-03 17:00:00,81.04104937896363,74.02194103865445,2.8549447304531266,2.5,104.05214404344856,-270.15918393414927,-22662.019590410004,-9064.807836164002,-19640726.81860876,-2340.5292608066266,high_flow
2024-01-03 18:00:00,77.4408781655609,70.64145255691263,2.6597175071379566,2.5,104.59498564788746,-154.22239334595477,-11674.933113373201,-4669.973245349281,-10445351.636692785,-1353.9064872149172,normal
2024-01-03 19:00:00,78.85434187622477,69.63559470253169,2.8801006333704353,2.5,103.54905641602399,-199.07891451266568,-22126.05844643034,-8850.423378572135,-14600678.598441701,-2327.1055807812886,high_flow
2024-01-03 20:00:00,76.84082175085996,69.2781437192852,3.025294600704456,2.5,103.47127375505197,-135.43805705487833,-12971.291602034147,-5188.516640813659,-10433944.000214774,-1334.171357577026,high_flow
2024-01-03 21:00:00,74.10730734898652,65.74919723837628,2.964706174411158,2.5,103.52052926120031,-51.81739235720562,-5374.827419472469,-2149.930967788988,-3911986.307652019,-583.3627019471857,high_flow
2024-01-03 22:00:00,75.41186199980785,67.45709763272009,2.957275012703044,2.5,102.35206462379323,-91.32596333583453,-8993.164126391473,-3597.265650556589,-6877428.595346145,-962.7731488058042,high_flow
2024-01-03 23:00:00,77.06996899290722,68.59226861501722,2.97259738394335,2.5,103.64788545214313,-142.5931588856264,-15042.224596231661,-6016.889838492664,-10793813.146648074,-1569.2301771489176,high_flow
2024-01-04 00:00:00,73.24211104845526,65.15675454966929,2.8457106173921165,2.5,102.70533176621073,-26.016567683574408,-2505.7580378101043,-1002.3032151240417,-1885301.6555319547,-288.7401538995279,high_flow
2024-01-04 01:00:00,75.77966328249678,69.03738044688808,2.8440619886290546,2.5,103.22558456916101,-102.59649304300389,-8235.26853049492,-3294.1074121979677,-7430391.351261482,-912.9684037529904,high_flow
2024-01-04 02:00:00,66.76590562731327,57.718832424358595,2.7496897324896765,2.5,101.8468896798761,156.9343934276056,16342.148533391488,6536.859413356595,10988589.237737056,2126.0839551332124,high_flow
2024-01-04 03:00:00,73.02424307213447,65.43298473408593,2.7666254185589088,2.5,102.9247630901611,-19.57007217975604,-1720.5043909751523,-688.201756390061,-1378741.6792862215,-203.32816528032157,high_flow
2024-01-04 04:00:00,70.95116198815461,64.37999549986034,2.846255598665431,2.5,102.20452859001388,40.75396840527856,3190.6965079503784,1276.2786031801513,2953819.251106618,377.0811759277094,high_flow
2024-01-04 05:00:00,69.59878163086631,61.84808024741543,2.8911957933407977,2.5,101.8939010074457,79.1151675888262,7421.257221842978,2968.502888737191,5824751.072317307,879.039631197355,high_flow
2024-01-04 06:00:00,69.82459833791812,60.085846493507965,2.742690116209794,2.5,101.53435462927288,72.76416228147386,8135.7350878622665,3254.2940351449065,5081996.8266896065,1014.4862624310475,high_flow
2024-01-04 07:00:00,65.13616317268864,55.98092994681805,2.6971575170830433,2.5,101.09289150663065,200.14708423979133,20688.27185293056,8275.308741172224,13746612.55749405,2812.8678108854547,normal
2024-01-04 08:00:00,68.16945202255965,60.13852767261727,2.727501340342884,2.5,101.61740793169326,118.80822540462488,10893.720807504636,4357.488323001855,8251855.1516115405,1400.2926608648881,high_flow
2024-01-04 09:00:00,68.84904483346332,60.73694742281,2.7725881169268574,2.5,100.88780181749365,100.04469621611722,9419.152068189791,3767.6608272759163,7063493.367248817,1178.0724326376433,high_flow
2024-01-04 10:00:00,70.64634783386671,62.41799956292122,2.5528643321483093,2.5,99.63538013325697,49.46856456715154,4349.796438881737,1739.9185755526948,3215860.1822996605,577.850819735267,normal
2024-01-04 11:00:00,66.24058816572635,55.518773621921206,2.4521945050984364,2.5,99.86274670434024,170.98736554387128,18818.562722975963,7527.425089190385,10677241.118419988,2765.7190122879265,normal
2024-01-04 12:00:00,65.27857449026509,56.15045749032065,2.611119302257499,2.5,100.1322905678563,196.41637000638102,19596.784542922927,7838.713817169171,13060040.089334352,2747.8656382759573,normal
2024-01-04 13:00:00,65.54330056700066,56.26038076824808,2.528277142093237,2.5,100.18584939183766,189.45834123844074,18613.25088619373,7445.300354477493,12197716.161188731,2683.08056758013,normal
2024-01-04 14:00:00,68.0625651436394,58.06760029847402,2.583542389557196,2.5,99.81026662258965,121.74137790442884,13159.345802168184,5263.738320867274,8009288.155669644,1788.6276329745872,normal
2024-01-04 15:00:00,66.60869172483227,57.288809013214184,2.6034368320375463,2.5,100.25813997672192,161.15246818805272,16367.92691234718,6547.170764938872,10683759.927312775,2254.923821548316,normal
2024-01-04 16:00:00,64.64628272523483,55.703728466468384,2.556616876881626,2.5,98.48588453058764,212.9140758047291,20376.558379061335,8150.623351624534,13861497.133462554,2946.3911540408103,normal
2024-01-04 17:00:00,66.52275122262938,57.39344756644603,2.7308018401724072,2.5,99.34899758813148,163.45379402438397,17057.762732461997,6823.105092984799,11366462.064899692,2242.7840222283385,high_flow
2024-01-04 18:00:00,65.5171091819707,56.13599785102997,2.6017476893484495,2.5,98.18726476286481,190.14808946920837,19427.2199734638,7770.887989385521,12597873.931115495,2721.5495839116466,normal
2024-01-04 19:00:00,67.12374022715083,57.57875443201116,2.5825618804058146,2.5,99.29873393733047,147.29419182332848,15198.854891598387,6079.541956639355,9686713.892036732,2095.9417033481786,normal
2024-01-04 20:00:00,63.682940528841726,53.24174763016216,2.5981179295730064,2.5,98.69812883775302,237.7205745037787,26994.480526926727,10797.79221077069,15727719.152664104,3897.455246185686,normal
2024-01-04 21:00:00,64.36966815622515,54.47152846362016,2.4053567121362867,2.5,98.78577872801146,220.0776776753528,21933.517640223967,8773.407056089587,13480177.160024563,3384.361416967004,normal
2024-01-04 22:00:00,64.21622655225197,53.5040775183395,2.6064725927652015,2.5,97.97905447206051,224.03729679888318,26184.803356035838,10473.921342414335,14870090.129507659,3738.484729552844,normal
2024-01-04 23:00:00,62.086429531692126,52.05423078534521,2.478303524026844,2.5,98.89042174972163,277.9568747115897,28928.589954742245,11571.435981896899,17541714.10702993,4490.3176537682175,normal
2024-01-05 00:00:00,65.65625011207197,55.33179589004998,2.5362622719697545,2.5,98.61617303872826,186.48045993317174,20440.608491425,8176.243396569999,12043912.935628532,2933.003248872288,normal
2024-01-05 01:00:00,65.67407719081174,57.29464944955468,2.3453970162756987,2.5,98.23688144268276,186.00995536962407,15302.632236901394,6121.052894760558,11109452.87761567,2372.731584349577,normal
2024-01-05 02:00:00,65.2873373195923,53.863252911304706,2.2806281787893594,2.5,97.73556718535653,196.18652883474508,21396.576780928957,8558.630712371583,11393673.853881193,3432.771602176313,low_flow
2024-01-05 03:00:00,64.9699531501354,53.98784001058176,2.5012855794265554,2.5,97.95112098874621,204.49026995424313,23513.704990737762,9405.481996295104,13024949.311238827,3456.6474674772485,normal
2024-01-05 04:00:00,62.806870424973056,51.04819732804021,2.440719743523947,2.5,97.17448564875122,259.9349260355719,31227.706735084594,12491.082694033837,16155584.150135238,4864.989385161541,normal
2024-01-05 05:00:00,65.03077613598086,57.044716442720706,2.29656370869394,2.5,97.82853601343118,202.90229394731497,15577.481019976678,6230.992407990671,11866033.46955745,2490.94881506824,low_flow
2024-01-05 06:00:00,65.4564758125204,52.36806174882521,2.28361868189802,2.5,98.104615405116,191.74373827089053,23990.043048643296,9596.017219457319,11150257.366486542,3835.3818688647434,low_flow
2024-01-05 07:00:00,64.84189575753317,53.86817360876552,2.4670886634719666,2.5,97.70078130951258,207.82843621470604,23552.819904455522,9421.12796178221,13056592.256708449,3518.136091100871,normal
2024-01-05 08:00:00,66.46236897998679,54.13255809194095,2.2197261159043156,2.5,96.69294354413421,165.06882674130853,18911.243895946904,7564.497558378762,9330492.55053956,3062.2227535972675,low_flow
2024-01-05 09:00:00,67.96462913795835,57.68002901403655,2.4872363216186306,2.5,97.13756255732036,124.42461091809808,13323.243861689312,5329.297544675725,7880675.713323548,1883.071566867914,normal
2024-01-05 10:00:00,71.33265252744538,59.298390887552614,2.2174057507197653,2.5,96.21639434371713,29.79117537431708,3327.756044743058,1331.1024178972232,1682181.7690521574,502.3013940109262,low_flow
2024-01-05 11:00:00,68.344344737131,57.885618910450695,2.356020147882085,2.5,97.0624240882031,113.99833427473783,11758.59704564012,4703.438818256048,6839393.950565273,1745.871550152316,normal
2024-01-05 12:00:00,68.97526414373368,58.00296965066461,2.24426358998094,2.5,96.92208609346008,96.53802058273587,9951.050561856415,3980.420224742566,5517119.207548394,1535.4858166037307,low_flow
2024-01-05 13:00:00,68.80514712508919,55.21823544002783,2.3226367743015173,2.5,95.68985065793308,101.26268190444642,13376.752748010593,5350.701099204237,5989227.879990436,1999.860029103865,normal
2024-01-05 14:00:00,65.6380365600333,54.086468903904276,2.1933638201212213,2.5,95.97937578896679,186.9610240911357,19829.049812895904,7931.619925158362,10442437.100703856,3291.4530411904625,low_flow
2024-01-05 15:00:00,69.97044952441922,57.94915283318944,2.217233903909196,2.5,96.36184496698422,68.65055496285588,7659.600221818093,3063.8400887272373,3876106.28798474,1178.6758045849388,low_flow
2024-01-05 16:00:00,70.71682202772868,57.98930696799782,2.2236397482474395,2.5,96.30386020272817,47.457250923360725,5622.246065788589,2248.8984263154352,2687244.1116808513,855.6877764623207,low_flow
2024-01-05 17:00:00,76.11928143318221,63.72083749274826,2.105675930037999,2.5,95.8082349718962,-113.05482144984768,-12355.121707247808,-4942.048682899123,-6062067.0481812665,-1842.987500349512,low_flow
2024-01-05 18:00:00,71.42656838305548,59.3365432168973,2.266651362931288,2.5,96.57402010013463,27.08278548222054,3106.736962121897,1242.6947848487587,1563213.0424065194,460.0466786233579,low_flow
2024-01-05 19:00:00,73.05338659925728,60.72060966124008,2.128264067046747,2.5,96.47975237666907,-20.431222976867723,-2244.8120069972265,-897.9248027988906,-1107286.4626876647,-345.289902935549,low_flow
2024-01-05 20:00:00,73.03877810502628,58.64809702456318,2.1440986236668733,2.5,96.23933428440473,-19.999516798302032,-2583.121496850981,-1033.2485987403925,-1091954.0798452855,-394.28908817930886,low_flow
2024-01-05 21:00:00,71.44601570211134,59.50576614260149,2.0552676220340524,2.5,95.94902294719554,26.521482704857767,2724.449789926316,1089.7799159705264,1388053.785505131,441.34411432439464,low_flow
2024-01-05 22:00:00,76.75975698913923,64.5590806236141,1.8865975345467998,2.5,96.84973398485522,-132.91219874337946,-12806.405121017036,-5122.562048406815,-6385342.827280379,-2113.0444973238796,low_flow
2024-01-05 23:00:00,76.68255651141712,63.63951734116197,2.1122540776623118,2.5,97.15956004589623,-130.50936050156326,-15051.016828857639,-6020.406731543056,-7019851.630415036,-2220.8910719924193,low_flow
2024-01-06 00:00:00,77.47740832174703,64.39555964692433,2.3615547354357806,2.5,96.10455577739101,-155.37092020767852,-20092.598173831248,-8037.039269532499,-9343462.958412366,-2624.0031762837352,normal
2024-01-06 01:00:00,74.80350354648854,61.665010516009396,2.1881126637089725,2.5,96.06271384160381,-72.81112849392967,-8762.181014236623,-3504.8724056946494,-4057023.8063030937,-1278.9925234950995,low_flow
2024-01-06 02:00:00,80.16326055806452,67.6066149434315,2.097519786752985,2.5,96.64480666023762,-241.3802433908241,-26612.192031883445,-10644.876812753379,-12892819.470149271,-3779.98394345512,low_flow
2024-01-06 03:00:00,75.29598096075,64.56315578609453,2.0633962418919625,2.5,96.25848967171662,-87.78701684730406,-8138.159656268644,-3255.2638625074574,-4612676.960334794,-1251.1243965833596,low_flow
2024-01-06 04:00:00,80.02016773858315,66.5613420461062,2.0826281901737937,2.5,96.41394190502487,-236.72010324249615,-27774.949421278816,-11109.979768511526,-12554140.89742892,-3981.156868452431,low_flow
2024-01-06 05:00:00,83.97702430660425,73.35653756332283,2.1262569216993876,2.5,96.90736387888697,-368.81342522498176,-34863.10846414904,-13945.243385659614,-19969287.80194865,-4665.440470509109,low_flow
2024-01-06 06:00:00,78.36571143737135,66.36267125614933,1.9451041083374974,2.5,95.64443031477931,-183.4754340434861,-17931.278623958733,-7172.511449583493,-9087844.539722787,-2811.118760862664,low_flow
2024-01-06 07:00:00,79.96399114565759,69.09185938188816,2.166744215627414,2.5,97.3274061364828,-234.89298146639447,-23162.82987299798,-9265.131949199193,-12960381.946455698,-3191.8730868794146,low_flow
2024-01-06 08:00:00,82.04294546796953,70.56191357237151,2.1194718754714663,2.5,96.78120657038309,-303.41008618572386,-30905.64554054158,-12362.258216216633,-16375621.293109447,-4246.634537138464,low_flow
2024-01-06 09:00:00,81.57913018758966,69.79331353215741,2.1128772695119684,2.5,96.62307298148701,-287.96358830187876,-30017.23963953527,-12006.895855814108,-15493586.527837275,-4158.5818910781745,low_flow
2024-01-06 10:00:00,80.22071659035473,68.53690748682602,2.0785421326148046,2.5,96.87536305732888,-243.2538944350957,-24728.75835658021,-9891.503342632084,-12875341.24905042,-3543.133460424389,low_flow
2024-01-06 11:00:00,84.18681135199112,72.50310628594798,2.0308100798458084,2.5,96.99941659818666,-376.00388896716,-37345.77330298538,-14938.30932119415,-19444723.02997528,-5218.295533096164,low_flow
2024-01-06 12:00:00,82.64257754996508,69.8733666233201,2.090812894688979,2.5,96.25772681215307,-323.516170792286,-36155.50636301497,-14462.202545205986,-17224684.575449347,-4997.619590425444,low_flow
2024-01-06 13:00:00,86.41993007221303,74.9223246985024,2.0779169673862463,2.5,97.98265736250305,-453.71160284521596,-45374.79725913546,-18149.918903654187,-24007569.199649267,-6035.063659607555,low_flow
2024-01-06 14:00:00,84.32575056972595,73.64191260338617,1.9790760254845354,2.5,97.3742677797244,-380.77640778222354,-33702.260181242826,-13480.904072497131,-19189896.152852908,-4824.4419506346285,low_flow
2024-01-06 15:00:00,89.94088253192723,78.16900838079601,1.9534049588194633,2.5,97.69988885265309,-580.5687521384342,-55884.42381594635,-22353.76952637854,-28879259.774610512,-7599.137659179016,low_flow
2024-01-06 16:00:00,85.93378860718592,74.06033477486335,2.0177804377478616,2.5,98.08511157988706,-436.61318312278416,-43787.18679343493,-17514.874717373972,-22434214.41061243,-6032.731258538148,low_flow
2024-01-06 17:00:00,87.49666925537139,78.16714225126435,2.1598746573805196,2.5,97.23566054644976,-491.9424682225486,-41495.56809110212,-16598.22723644085,-27057207.91112704,-5245.108047226492,low_flow
2024-01-06 18:00:00,90.38793532927109,79.36272915819595,1.878990849654491,2.5,98.12561952127537,-597.0553292772252,-51775.60565822272,-20710.24226328909,-28567968.52176087,-7281.782071737433,low_flow
2024-01-06 19:00:00,86.89733932676187,75.89959366320039,1.8546313322140295,2.5,97.903212885271,-470.6013376356482,-40180.34354181921,-16072.137416727684,-22225465.411974303,-5955.9362630793885,low_flow
2024-01-06 20:00:00,90.38871525206329,80.5222592661122,2.0168973206153873,2.5,98.61383925689046,-597.0841663010435,-49737.0188007198,-19894.80752028792,-30666164.279914066,-6516.9033843629395,low_flow
